2026-05-20 14:18:11,023 | INFO | VERIDEX PIPELINE — RUN SUMMARY
2026-05-20 14:18:11,023 | INFO | Run ID  : RUN_20260520_140826
2026-05-20 14:18:11,023 | INFO | Mode    : TRAIN | DRY_RUN
2026-05-20 14:18:11,023 | INFO | =======================================================
2026-05-20 14:18:11,023 | INFO | Stage          Status             In      Out     Time
2026-05-20 14:18:11,023 | INFO | -------------------------------------------------------
2026-05-20 14:18:11,023 | INFO | scraper        completed       8,000    8,000     0.1s
2026-05-20 14:18:11,023 | INFO | cleaner        completed       8,000        0     0.0s
2026-05-20 14:18:11,023 | INFO | -------------------------------------------------------
2026-05-20 14:18:11,027 | INFO | Total errors : 0
2026-05-20 14:18:11,027 | INFO | =======================================================
2026-05-20 14:31:48,901 | INFO | =======================================================
2026-05-20 14:31:48,901 | INFO | VERIDEX — FLORIDA REAL ESTATE INTELLIGENCE SYSTEM
2026-05-20 14:31:48,901 | INFO | Started : 2026-05-20 14:31:48
2026-05-20 14:31:48,901 | INFO | Mode    : PIPELINE=TRAIN | RUN=DRY_RUN | DEMO=False
2026-05-20 14:31:48,901 | INFO | =======================================================
2026-05-20 14:31:48,909 | INFO | Database initialized successfully. All tables ready.
2026-05-20 14:31:48,909 | INFO | First run ever → RUN_20260520_143148
2026-05-20 14:31:48,909 | INFO | Run ID  : RUN_20260520_143148
2026-05-20 14:31:49,047 | INFO | PIPELINE MODE: TRAIN
2026-05-20 14:31:49,047 | INFO | Flow: scraper → cleaner → features → model
2026-05-20 14:31:49,047 | INFO | -------------------------------------------------------
2026-05-20 14:31:49,061 | INFO | START | scraper      | records_in=8,000
2026-05-20 14:31:49,061 | INFO | -------------------------------------------------------
2026-05-20 14:31:49,061 | INFO | NODE: scrape_records | RUN_MODE: DRY_RUN
2026-05-20 14:31:49,061 | INFO | -------------------------------------------------------
2026-05-20 14:31:49,061 | INFO | DRY_RUN: Loading existing leads from database. No API call.
2026-05-20 14:31:49,125 | INFO | DRY_RUN: Loaded 8,000 records from leads table.
2026-05-20 14:31:49,143 | INFO | pipeline_log | scraper | completed | in=8,000 out=8,000 | 0.1s
2026-05-20 14:31:49,143 | INFO | DONE  | scraper      | records_out=8,000 | 0.1s
2026-05-20 14:31:49,154 | INFO | START | cleaner      | records_in=8,000
